Model,Optimization,Total 'kernel' inference time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Total sequential executor time,Avg. sequential executor time per batch,Avg. sequential executor time per image,Total model run time,Avg. model run time per batch,Avg. model run time per image,Total ONNX runtime overhead,Avg. ONNX runtime overhead per batch,Avg. ONNX runtime overhead per image,FPS,total_nodes_executed,p95_node_latency_ms,Max Memory Arena Consumption,Weights Memory Consumptions,Accuracy,Avg. Loss
resnet18,Base,356090.205,498.02825874125875,498.02825874125875,356517.61,498.62602797202794,498.62602797202794,356566.623,498.69457762237766,498.69457762237766,49.01300000003539,0.06854965034972338,0.06854965034972338,2.0052353582180347,17160,50.11515,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,68571.049,95.90356503496503,95.90356503496503,69045.065,96.56652447552447,96.56652447552447,69105.152,96.65056223776224,96.65056223776224,60.086999999999534,0.08403776223777015,0.08403776223777015,10.34655129620437,25740,13.97505,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
resnet18,Pruning,306675.428,428.9166825174825,428.9166825174825,307102.681,429.5142391608391,429.5142391608391,307149.48,429.57969230769226,429.57969230769226,46.79899999999907,0.06545314685314452,0.06545314685314452,2.3278567816556293,17160,44.89059999999999,2.68MB,37.37MB,80.6993006993007,1.2708882793978666
resnet18,Distillation,357430.029,499.9021384615384,499.9021384615384,357880.283,500.53186433566435,500.53186433566435,357928.295,500.599013986014,500.599013986014,48.01199999998789,0.06714965034962006,0.06714965034962006,1.9976068111631131,17160,49.741,3.06MB,42.62MB,86.99300699300699,0.4447043968356465
mobilenet_v2,Base,101380.976,141.79157482517482,141.79157482517482,102352.299,143.15006853146852,143.15006853146852,102416.997,143.24055524475526,143.24055524475526,64.69800000000396,0.09048671328673663,0.09048671328673663,6.9812630807755465,39325,11.69,4.59MB,8.42MB,98.46153846153847,0.05708842912232655
mobilenet_v2,Quantization,38712.524,54.143390209790205,54.143390209790205,39457.567,55.1854083916084,55.1854083916084,39550.376,55.31521118881118,55.31521118881118,92.80899999999383,0.1298027972027853,0.1298027972027853,18.078209926499817,49335,4.0182999999999955,1.15MB,150.61KB,82.0979020979021,0.4283469712644674
mobilenet_v2,Pruning,87026.763,121.71575244755246,121.71575244755246,87901.884,122.9396979020979,122.9396979020979,87970.942,123.0362825174825,123.0362825174825,69.05799999998999,0.09658461538460017,0.09658461538460017,8.127683798134163,39325,10.033399999999965,4.21MB,7.46MB,69.37062937062937,0.9211150213753954
mobilenet_v2,Distillation,99020.883,138.49074545454545,138.49074545454545,99903.638,139.72536783216785,139.72536783216785,99970.61,139.81903496503497,139.81903496503497,66.9719999999943,0.09366713286712525,0.09366713286712525,7.152102002778617,39325,11.177799999999975,4.59MB,8.42MB,98.18181818181819,0.05519982252961777
efficientnet_b0,Base,198491.097,277.6099258741259,277.6099258741259,200427.002,280.3174853146853,280.3174853146853,200537.715,280.4723286713287,280.4723286713287,110.71299999998882,0.15484335664336868,0.15484335664336868,3.5654141167410827,117975,8.915299999999988,4.59MB,15.21MB,98.32167832167832,0.047615103745474896
efficientnet_b0,Quantization,64048.689,89.57858601398601,89.57858601398601,66257.78,92.66822377622377,92.66822377622377,66474.025,92.97066433566432,92.97066433566432,216.24499999999534,0.30244055944055503,0.30244055944055503,10.756081040677168,173745,0.897,2.30MB,269.44KB,49.23076923076923,1.5114722384943762
efficientnet_b0,Pruning,173849.638,243.14634685314687,243.14634685314687,175708.998,245.74685034965034,245.74685034965034,175821.614,245.90435524475524,245.90435524475524,112.61600000000908,0.15750489510489274,0.15750489510489274,4.066621752203913,117975,7.863,4.21MB,13.12MB,70.34965034965035,0.7702027702467893
efficientnet_b0,Distillation,199438.831,278.935427972028,278.935427972028,201390.628,281.665213986014,281.665213986014,201503.8,281.8234965034965,281.8234965034965,113.17199999999139,0.15828251748246203,0.15828251748246203,3.548320180562352,117975,8.886,4.59MB,15.21MB,96.22377622377623,0.09605072731443792
mnasnet1_0,Base,108199.967,151.3286251748252,151.3286251748252,109023.573,152.48052167832168,152.48052167832168,109092.684,152.5771804195804,152.5771804195804,69.11099999998987,0.09665874125872165,0.09665874125872165,6.554060032109945,38610,11.90974999999998,2.30MB,11.76MB,85.31468531468532,0.38520128621452754
mnasnet1_0,Quantization,37421.709,52.33805454545455,52.33805454545455,38211.836,53.443127272727274,53.443127272727274,38316.696,53.58978461538462,53.58978461538462,104.86000000000058,0.14665734265734898,0.14665734265734898,18.660272795963408,50050,3.292,588.00KB,167.34KB,66.99300699300699,0.6238620943956442
mnasnet1_0,Pruning,88913.832,124.35500979020978,124.35500979020978,89700.398,125.4551020979021,125.4551020979021,89764.103,125.5442,125.5442,63.705000000001746,0.08909790209790458,0.08909790209790458,7.965322173385947,38610,9.982099999999992,1.91MB,10.30MB,78.88111888111888,0.4621742544384141
mnasnet1_0,Distillation,107313.628,150.0889902097902,150.0889902097902,108198.739,151.32690769230769,151.32690769230769,108264.496,151.4188755244755,151.4188755244755,65.75699999999779,0.09196783216782478,0.09196783216782478,6.604196448667715,38610,12.056,2.30MB,11.76MB,82.65734265734265,0.5190731505750698
resnet18,Base,357489.306,499.98504335664336,499.98504335664336,357923.393,500.59215804195804,500.59215804195804,357970.625,500.6582167832168,500.6582167832168,47.23200000001816,0.06605874125875744,0.06605874125875744,1.9973705943050495,17160,50.048649999999995,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,67545.59,94.46935664335663,94.46935664335663,68041.068,95.16233286713286,95.16233286713286,68107.017,95.25456923076923,95.25456923076923,65.9490000000078,0.09223636363637411,0.09223636363637411,10.498184056424025,25740,13.883099999999997,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
resnet18,Pruning,306386.254,428.51224335664335,428.51224335664335,306817.343,429.115165034965,429.115165034965,306866.589,429.1840405594405,429.1840405594405,49.24599999998463,0.0688755244755157,0.0688755244755157,2.330002762210128,17160,45.135299999999994,2.68MB,37.37MB,80.6993006993007,1.2708882793978666
resnet18,Distillation,352676.259,493.2535090909091,493.2535090909091,353147.011,493.9119034965035,493.9119034965035,353195.942,493.98033846153845,493.98033846153845,48.930999999982305,0.06843496503495317,0.06843496503495317,2.0243720693710574,17160,49.665199999999984,3.06MB,42.62MB,86.99300699300699,0.4447043968356465
mobilenet_v2,Base,101434.73,141.86675524475524,141.86675524475524,102291.396,143.0648895104895,143.0648895104895,102356.555,143.15602097902098,143.15602097902098,65.15899999999965,0.09113146853147214,0.09113146853147214,6.985385547608553,39325,11.854799999999974,4.59MB,8.42MB,98.46153846153847,0.05708842912232655
mobilenet_v2,Quantization,38673.157,54.088331468531464,54.088331468531464,39460.106,55.188959440559444,55.188959440559444,39554.425,55.32087412587413,55.32087412587413,94.31900000000314,0.1319146853146833,0.1319146853146833,18.076359345382976,49335,3.9442999999999957,1.15MB,150.61KB,82.0979020979021,0.4283469712644674
mobilenet_v2,Pruning,87850.889,122.86837622377622,122.86837622377622,88683.686,124.03312727272727,124.03312727272727,88746.411,124.12085454545453,124.12085454545453,62.72499999999127,0.087727272727264,0.087727272727264,8.056663835115542,39325,10.12819999999994,4.21MB,7.46MB,69.37062937062937,0.9211150213753954
mobilenet_v2,Distillation,102524.507,143.39091888111886,143.39091888111886,103366.539,144.56858601398602,144.56858601398602,103433.25,144.66188811188812,144.66188811188812,66.71099999999569,0.09330209790209665,0.09330209790209665,6.912670732090502,39325,11.780799999999996,4.59MB,8.42MB,98.18181818181819,0.05519982252961777
efficientnet_b0,Base,199649.39,279.2299160839161,279.2299160839161,201635.977,282.00835944055945,282.00835944055945,201752.138,282.1708223776224,282.1708223776224,116.16099999999278,0.1624629370629691,0.1624629370629691,3.5439525305055253,117975,8.979299999999988,4.59MB,15.21MB,98.32167832167832,0.047615103745474896
efficientnet_b0,Quantization,63135.821,88.30184755244755,88.30184755244755,65273.621,91.29177762237762,91.29177762237762,65489.636,91.5938965034965,91.5938965034965,216.01499999999942,0.3021188811188722,0.3021188811188722,10.917758040371458,173745,0.889,2.30MB,269.44KB,49.23076923076923,1.5114722384943762
efficientnet_b0,Pruning,173468.336,242.61305734265736,242.61305734265736,175267.795,245.12978321678324,245.12978321678324,175376.097,245.28125454545454,245.28125454545454,108.30199999999604,0.15147132867130608,0.15147132867130608,4.076952402470218,117975,7.776599999999976,4.21MB,13.12MB,70.34965034965035,0.7702027702467893
efficientnet_b0,Distillation,199539.3,279.07594405594403,279.07594405594403,201529.471,281.8594,281.8594,201640.402,282.01454825174824,282.01454825174824,110.93100000001141,0.1551482517482441,0.1551482517482441,3.545916358567863,117975,8.916,4.59MB,15.21MB,96.22377622377623,0.09605072731443792
mnasnet1_0,Base,109863.354,153.65504055944058,153.65504055944058,110701.356,154.82707132867134,154.82707132867134,110766.7,154.91846153846154,154.91846153846154,65.34399999999732,0.09139020979020529,0.09139020979020529,6.455008590126816,38610,12.19879999999993,2.30MB,11.76MB,85.31468531468532,0.38520128621452754
mnasnet1_0,Quantization,38188.336,53.41026013986014,53.41026013986014,39019.315,54.57246853146854,54.57246853146854,39122.231,54.71640699300699,54.71640699300699,102.91599999999744,0.14393846153845402,0.14393846153845402,18.276053837522714,50050,3.406,588.00KB,167.34KB,66.99300699300699,0.6238620943956442
mnasnet1_0,Pruning,88969.576,124.43297342657343,124.43297342657343,89769.383,125.55158461538461,125.55158461538461,89835.332,125.64382097902097,125.64382097902097,65.94899999999325,0.0922363636363599,0.0922363636363599,7.959006596647297,38610,10.016199999999982,1.91MB,10.30MB,78.88111888111888,0.4621742544384141
mnasnet1_0,Distillation,107546.485,150.41466433566433,150.41466433566433,108371.699,151.56880979020977,151.56880979020977,108437.114,151.6602993006993,151.6602993006993,65.41500000000815,0.0914895104895379,0.0914895104895379,6.593683413595828,38610,11.870549999999996,2.30MB,11.76MB,82.65734265734265,0.5190731505750698
resnet18,Base,358886.871,501.9396797202797,501.9396797202797,359337.681,502.57018321678316,502.57018321678316,359380.251,502.6297216783217,502.6297216783217,42.570000000006985,0.059538461538522824,0.059538461538522824,1.9895361473271385,17160,49.77104999999999,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,68013.747,95.12412167832169,95.12412167832169,68515.369,95.82569090909092,95.82569090909092,68581.471,95.91814125874127,95.91814125874127,66.10199999999895,0.09245034965034904,0.09245034965034904,10.425556488865627,25740,13.861099999999999,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
resnet18,Pruning,307240.964,429.7076419580419,429.7076419580419,307685.522,430.3294013986014,430.3294013986014,307737.079,430.40150909090914,430.40150909090914,51.5570000000298,0.07210769230772485,0.07210769230772485,2.3234119278814624,17160,44.38615,2.68MB,37.37MB,80.6993006993007,1.2708882793978666
