Model,Optimization,Total 'kernel' inference time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Total sequential executor time,Avg. sequential executor time per batch,Avg. sequential executor time per image,Total model run time,Avg. model run time per batch,Avg. model run time per image,Total ONNX runtime overhead,Avg. ONNX runtime overhead per batch,Avg. ONNX runtime overhead per image,FPS,total_nodes_executed,p95_node_latency_ms,Max Memory Arena Consumption,Weights Memory Consumptions,Accuracy,Avg. Loss
resnet18,Base,363822.308,508.8423888111888,508.8423888111888,364263.973,509.4601020979021,509.4601020979021,364314.042,509.53012867132867,509.53012867132867,50.069000000017695,0.07002657342655993,0.07002657342655993,1.9625924822299328,17160,51.223349999999996,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,72252.943,101.05306713286713,101.05306713286713,72726.081,101.71479860139861,101.71479860139861,72792.718,101.8079972027972,101.8079972027972,66.63699999998789,0.09319860139858349,0.09319860139858349,9.822411082383269,25740,14.552149999999997,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
resnet18,Pruning,310269.894,433.9439076923077,433.9439076923077,310704.343,434.55152867132864,434.55152867132864,310750.703,434.6163678321678,434.6163678321678,46.35999999998603,0.0648391608391421,0.0648391608391421,2.3008797505439595,17160,45.89935,2.68MB,37.37MB,80.6993006993007,1.2708882793978666
resnet18,Distillation,361458.843,505.5368433566434,505.5368433566434,361918.444,506.179641958042,506.179641958042,361970.281,506.2521412587413,506.2521412587413,51.836999999999534,0.07249930069929178,0.07249930069929178,1.9753002871525798,17160,51.69854999999998,3.06MB,42.62MB,86.99300699300699,0.4447043968356465
mobilenet_v2,Base,102840.372,143.8326881118881,143.8326881118881,103744.416,145.0970853146853,145.0970853146853,103816.467,145.19785594405596,145.19785594405596,72.05100000000675,0.10077062937065762,0.10077062937065762,6.887154038867456,39325,11.964,4.59MB,8.42MB,98.46153846153847,0.05708842912232655
mobilenet_v2,Quantization,39534.82,55.293454545454544,55.293454545454544,40237.596,56.27635804195804,56.27635804195804,40330.026,56.40563076923077,56.40563076923077,92.43000000000029,0.12927272727272765,0.12927272727272765,17.72872648284432,49335,3.9602999999999957,1.15MB,150.61KB,82.0979020979021,0.4283469712644674
mobilenet_v2,Pruning,89593.528,125.30563356643357,125.30563356643357,90485.764,126.55351608391608,126.55351608391608,90557.911,126.65442097902097,126.65442097902097,72.1469999999972,0.10090489510488965,0.10090489510488965,7.895500151278887,39325,10.591799999999974,4.21MB,7.46MB,69.37062937062937,0.9211150213753954
mobilenet_v2,Distillation,101210.219,141.55275384615385,141.55275384615385,102012.176,142.67437202797203,142.67437202797203,102080.112,142.7693874125874,142.7693874125874,67.93599999998696,0.09501538461537962,0.09501538461537962,7.004302659856016,39325,11.380999999999956,4.59MB,8.42MB,98.18181818181819,0.05519982252961777
efficientnet_b0,Base,205094.427,286.84535244755244,286.84535244755244,207041.47,289.5684895104895,289.5684895104895,207154.293,289.7262839160839,289.7262839160839,112.82300000000396,0.15779440559441582,0.15779440559441582,3.451533587092979,117975,9.19,4.59MB,15.21MB,98.32167832167832,0.047615103745474896
efficientnet_b0,Quantization,64554.325,90.28576923076923,90.28576923076923,66615.613,93.1686895104895,93.1686895104895,66826.412,93.46351328671328,93.46351328671328,210.79899999999907,0.29482377622377953,0.29482377622377953,10.699362401800055,173745,0.9567999999999883,2.30MB,269.44KB,49.23076923076923,1.5114722384943762
efficientnet_b0,Pruning,180738.705,252.78140559440558,252.78140559440558,182606.862,255.39421258741257,255.39421258741257,182724.289,255.55844615384615,255.55844615384615,117.42699999999604,0.16423356643358034,0.16423356643358034,3.9129992181827564,117975,8.024,4.21MB,13.12MB,70.34965034965035,0.7702027702467893
efficientnet_b0,Distillation,205336.666,287.18414825174824,287.18414825174824,207306.316,289.9389034965035,289.9389034965035,207421.918,290.1005846153846,290.1005846153846,115.6020000000135,0.1616811188811198,0.1616811188811198,3.4470802646806114,117975,9.379899999999965,4.59MB,15.21MB,96.22377622377623,0.09605072731443792
mnasnet1_0,Base,109888.134,153.68969790209792,153.68969790209792,110769.021,154.92170769230768,154.92170769230768,110840.271,155.02135804195802,155.02135804195802,71.25,0.09965034965034647,0.09965034965034647,6.450724033325398,38610,12.266299999999974,2.30MB,11.76MB,85.31468531468532,0.38520128621452754
mnasnet1_0,Quantization,38850.831,54.33682657342657,54.33682657342657,39713.57,55.543454545454544,55.543454545454544,39816.991,55.68809930069931,55.68809930069931,103.4210000000021,0.14464475524476228,0.14464475524476228,17.957158038386172,50050,3.442,588.00KB,167.34KB,66.99300699300699,0.6238620943956442
mnasnet1_0,Pruning,93127.343,130.24803216783215,130.24803216783215,93980.004,131.44056503496503,131.44056503496503,94048.007,131.53567412587412,131.53567412587412,68.00299999999697,0.09510909090909081,0.09510909090909081,7.6025002847747745,38610,10.710649999999987,1.91MB,10.30MB,78.88111888111888,0.4621742544384141
mnasnet1_0,Distillation,110625.949,154.721606993007,154.721606993007,111474.633,155.90857762237763,155.90857762237763,111546.044,156.00845314685313,156.00845314685313,71.41099999999278,0.0998755244754932,0.0998755244754932,6.409909077546489,38610,12.200099999999992,2.30MB,11.76MB,82.65734265734265,0.5190731505750698
resnet18,Base,361230.814,505.2179216783217,505.2179216783217,361710.149,505.88832027972023,505.88832027972023,361763.198,505.96251468531466,505.96251468531466,53.04899999999907,0.07419440559442592,0.07419440559442592,1.9764310022491565,17160,50.9902,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,73213.035,102.39585314685316,102.39585314685316,73710.207,103.09119860139859,103.09119860139859,73778.287,103.18641538461539,103.18641538461539,68.08000000000175,0.09521678321679872,0.09521678321679872,9.691198170540337,25740,14.900399999999994,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
