Model,Optimization,Total 'kernel' inference time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Total sequential executor time,Avg. sequential executor time per batch,Avg. sequential executor time per image,Total model run time,Avg. model run time per batch,Avg. model run time per image,Total ONNX runtime overhead,Avg. ONNX runtime overhead per batch,Avg. ONNX runtime overhead per image,FPS,total_nodes_executed,p95_node_latency_ms,Max Memory Arena Consumption,Weights Memory Consumptions,Accuracy,Avg. Loss
resnet18,Base,104322.485,145.90557342657343,145.90557342657343,104588.269,146.2772993006993,146.2772993006993,104617.474,146.31814545454546,146.31814545454546,29.205000000001746,0.04084615384616086,0.04084615384616086,6.834422326044691,17160,12.479099999999997,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,28468.465,39.816034965034966,39.816034965034966,28724.023,40.17345874125874,40.17345874125874,28764.247,40.22971608391608,40.22971608391608,40.22399999999834,0.05625734265733939,0.05625734265733939,24.857247262547844,25740,5.824099999999999,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
resnet18,Pruning,91239.051,127.60706433566435,127.60706433566435,91497.814,127.96897062937063,127.96897062937063,91527.626,128.01066573426573,128.01066573426573,29.812000000005355,0.041695104895097757,0.041695104895097757,7.811849069482038,17160,11.770199999999997,2.68MB,37.37MB,80.6993006993007,1.2708882793978666
resnet18,Distillation,105843.606,148.0330153846154,148.0330153846154,106130.201,148.43384755244756,148.43384755244756,106160.996,148.47691748251748,148.47691748251748,30.794999999998254,0.04306993006991888,0.04306993006991888,6.735053616113398,17160,12.73605,3.06MB,42.62MB,86.99300699300699,0.4447043968356465
mobilenet_v2,Base,38612.447,54.00342237762238,54.00342237762238,39055.32,54.622825174825174,54.622825174825174,39096.893,54.68096923076923,54.68096923076923,41.57299999999668,0.05814405594405514,0.05814405594405514,18.2878982225007,39325,4.989,4.59MB,8.42MB,98.46153846153847,0.05708842912232655
mobilenet_v2,Quantization,15922.891,22.26977762237762,22.26977762237762,16360.415,22.881699300699303,22.881699300699303,16421.089,22.96655804195804,22.96655804195804,60.67399999999907,0.08485874125873849,0.08485874125873849,43.541570233253104,49335,1.0802999999999956,1.15MB,150.61KB,82.0979020979021,0.4283469712644674
mobilenet_v2,Pruning,33500.38,46.853678321678316,46.853678321678316,33887.539,47.39515944055944,47.39515944055944,33929.89,47.45439160839161,47.45439160839161,42.35100000000239,0.059232167832171,0.059232167832171,21.072865252436713,39325,4.483799999999995,4.21MB,7.46MB,69.37062937062937,0.9211150213753954
mobilenet_v2,Distillation,38071.745,53.247195804195805,53.247195804195805,38473.367,53.808904895104895,53.808904895104895,38513.749,53.86538321678322,53.86538321678322,40.382000000005064,0.05647832167832689,0.05647832167832689,18.56479876835672,39325,4.836599999999991,4.59MB,8.42MB,98.18181818181819,0.05519982252961777
efficientnet_b0,Base,78720.858,110.09910209790209,110.09910209790209,79841.474,111.6663972027972,111.6663972027972,79916.241,111.77096643356643,111.77096643356643,74.76699999999255,0.1045692307692292,0.1045692307692292,8.946867258183477,117975,4.085299999999989,4.59MB,15.21MB,98.32167832167832,0.047615103745474896
efficientnet_b0,Quantization,28705.022,40.146883916083915,40.146883916083915,29957.362,41.89840839160839,41.89840839160839,30105.393,42.105444755244754,42.105444755244754,148.03099999999904,0.20703636363636235,0.20703636363636235,23.749897568186537,173745,0.378,2.30MB,269.44KB,49.23076923076923,1.5114722384943762
efficientnet_b0,Pruning,66706.685,93.29606293706293,93.29606293706293,67669.199,94.64223636363636,94.64223636363636,67741.759,94.7437188811189,94.7437188811189,72.56000000001222,0.10148251748253756,0.10148251748253756,10.554789402501342,117975,2.9182999999999883,4.21MB,13.12MB,70.34965034965035,0.7702027702467893
efficientnet_b0,Distillation,78961.095,110.43509790209791,110.43509790209791,79977.024,111.85597762237762,111.85597762237762,80052.754,111.96189370629371,111.96189370629371,75.72999999999593,0.10591608391608531,0.10591608391608531,8.931610272895796,117975,4.088,4.59MB,15.21MB,96.22377622377623,0.09605072731443792
mnasnet1_0,Base,40979.925,57.31458041958042,57.31458041958042,41354.241,57.838099300699305,57.838099300699305,41394.166,57.89393846153846,57.89393846153846,39.924999999995634,0.055839160839155966,0.055839160839155966,17.27296547054481,38610,4.931549999999996,2.30MB,11.76MB,85.31468531468532,0.38520128621452754
mnasnet1_0,Quantization,13778.642,19.270827972027973,19.270827972027973,14213.18,19.87857342657343,19.87857342657343,14275.678,19.965983216783215,19.965983216783215,62.49799999999959,0.08740979020978656,0.08740979020978656,50.08518684716761,50050,0.739,588.00KB,167.34KB,66.99300699300699,0.6238620943956442
mnasnet1_0,Pruning,34677.55,48.500069930069934,48.500069930069934,35018.096,48.976358041958036,48.976358041958036,35059.484,49.03424335664335,49.03424335664335,41.38799999999901,0.05788531468531488,0.05788531468531488,20.393911102627754,38610,4.447,1.91MB,10.30MB,78.88111888111888,0.4621742544384141
mnasnet1_0,Distillation,41808.239,58.47306153846154,58.47306153846154,42185.041,59.00005734265734,59.00005734265734,42226.745,59.05838461538462,59.05838461538462,41.70400000000518,0.05832727272727567,0.05832727272727567,16.932396754710787,38610,5.119,2.30MB,11.76MB,82.65734265734265,0.5190731505750698
resnet18,Base,106986.789,149.63187272727274,149.63187272727274,107253.935,150.00550349650348,150.00550349650348,107284.812,150.0486881118881,150.0486881118881,30.877000000007683,0.04318461538463225,0.04318461538463225,6.664503452734763,17160,12.87705,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,28331.67,39.62471328671329,39.62471328671329,28593.72,39.991216783216785,39.991216783216785,28636.014,40.05036923076923,40.05036923076923,42.29399999999805,0.05915244755244231,0.05915244755244231,24.968558822467404,25740,5.718149999999998,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
resnet18,Pruning,90754.251,126.92902237762239,126.92902237762239,91030.307,127.31511468531468,127.31511468531468,91061.051,127.35811328671329,127.35811328671329,30.744000000006054,0.042998601398608116,0.042998601398608116,7.851875111786267,17160,11.799,2.68MB,37.37MB,80.6993006993007,1.2708882793978666
resnet18,Distillation,102828.371,143.8159034965035,143.8159034965035,103111.003,144.211193006993,144.211193006993,103141.953,144.2544797202797,144.2544797202797,30.94999999999709,0.043286713286704526,0.043286713286704526,6.932193731099896,17160,12.444299999999997,3.06MB,42.62MB,86.99300699300699,0.4447043968356465
mobilenet_v2,Base,38457.807,53.787142657342656,53.787142657342656,38865.552,54.357415384615386,54.357415384615386,38907.443,54.41600419580419,54.41600419580419,41.890999999995984,0.05858881118880532,0.05858881118880532,18.376946539509163,39325,4.894,4.59MB,8.42MB,98.46153846153847,0.05708842912232655
mobilenet_v2,Quantization,15617.515,21.84267832167832,21.84267832167832,16014.491,22.39788951048951,22.39788951048951,16076.642,22.484813986013986,22.484813986013986,62.15099999999984,0.08692447552447646,0.08692447552447646,44.47446176881963,49335,1.0185999999999913,1.15MB,150.61KB,82.0979020979021,0.4283469712644674
mobilenet_v2,Pruning,33259.691,46.51705034965035,46.51705034965035,33695.151,47.12608531468531,47.12608531468531,33737.19,47.18488111888112,47.18488111888112,42.03900000000431,0.05879580419581032,0.05879580419581032,21.193229193065573,39325,4.365799999999996,4.21MB,7.46MB,69.37062937062937,0.9211150213753954
