Model,Optimization,Total 'kernel' inference time,Avg. 'kernel' inference time per batch,Avg. 'kernel' inference time per image,Total sequential executor time,Avg. sequential executor time per batch,Avg. sequential executor time per image,Total model run time,Avg. model run time per batch,Avg. model run time per image,Total ONNX runtime overhead,Avg. ONNX runtime overhead per batch,Avg. ONNX runtime overhead per image,FPS,total_nodes_executed,p95_node_latency_ms,Max Memory Arena Consumption,Weights Memory Consumptions,Accuracy,Avg. Loss
resnet18,Base,308019.985,430.7971818181818,430.7971818181818,308406.054,431.3371384615385,431.3371384615385,308455.528,431.40633286713285,431.40633286713285,49.47399999998743,0.06919440559437362,0.06919440559437362,2.3180002791196532,17160,49.88935,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,36188.696,50.61356083916085,50.61356083916085,36516.442,51.071946853146855,51.071946853146855,36569.713,51.146451748251756,51.146451748251756,53.27100000000064,0.07450489510490144,0.07450489510490144,19.551698423227982,25740,8.094099999999997,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
resnet18,Pruning,198310.859,277.35784475524474,277.35784475524474,198689.008,277.8867244755245,277.8867244755245,198735.891,277.9522951048951,277.9522951048951,46.88300000000163,0.06557062937059754,0.06557062937059754,3.5977396755173934,17160,35.979199999999985,2.68MB,37.37MB,80.6993006993007,1.2708882793978666
resnet18,Distillation,176481.461,246.82721818181818,246.82721818181818,176866.848,247.36622097902097,247.36622097902097,176915.545,247.4343286713287,247.4343286713287,48.69700000001467,0.06810769230773417,0.06810769230773417,4.04147640050511,17160,27.02,3.06MB,42.62MB,86.99300699300699,0.4447043968356465
mobilenet_v2,Base,99716.449,139.46356503496503,139.46356503496503,100548.815,140.6277132867133,140.6277132867133,100626.716,140.73666573426573,140.73666573426573,77.90099999999802,0.10895244755243993,0.10895244755243993,7.105468889593893,39325,11.317,4.59MB,8.42MB,98.46153846153847,0.05708842912232655
mobilenet_v2,Quantization,42357.217,59.240862937062936,59.240862937062936,43071.425,60.23975524475525,60.23975524475525,43178.267,60.389184615384615,60.389184615384615,106.84199999999691,0.14942937062936323,0.14942937062936323,16.55925653523797,49335,4.623599999999992,1.15MB,150.61KB,82.0979020979021,0.4283469712644674
mobilenet_v2,Pruning,49018.783,68.55773846153846,68.55773846153846,49563.189,69.31914545454545,69.31914545454545,49617.848,69.39559160839161,69.39559160839161,54.65899999999965,0.07644615384616316,0.07644615384616316,14.410137255448886,39325,6.1749999999999785,4.21MB,7.46MB,69.37062937062937,0.9211150213753954
mobilenet_v2,Distillation,81787.544,114.38817342657342,114.38817342657342,82632.105,115.56937762237762,115.56937762237762,82704.22,115.67023776223776,115.67023776223776,72.11500000000524,0.10086013986014564,0.10086013986014564,8.645266227043795,39325,9.63059999999999,4.59MB,8.42MB,98.18181818181819,0.05519982252961777
efficientnet_b0,Base,131155.574,183.43436923076922,183.43436923076922,132814.87,185.75506293706292,185.75506293706292,132935.624,185.92394965034967,185.92394965034967,120.75400000001537,0.16888671328675287,0.16888671328675287,5.378543226306291,117975,6.286299999999988,4.59MB,15.21MB,98.32167832167832,0.047615103745474896
efficientnet_b0,Quantization,55415.138,77.50368951048951,77.50368951048951,57348.604,80.20783776223776,80.20783776223776,57605.559,80.56721538461538,80.56721538461538,256.95500000000175,0.3593776223776217,0.3593776223776217,12.411996557485017,173745,0.78,2.30MB,269.44KB,49.23076923076923,1.5114722384943762
efficientnet_b0,Pruning,184673.269,258.2842923076923,258.2842923076923,186463.156,260.78763076923076,260.78763076923076,186584.782,260.9577370629371,260.9577370629371,121.6260000000184,0.17010629370633978,0.17010629370633978,3.832038134814231,117975,8.213199999999953,4.21MB,13.12MB,70.34965034965035,0.7702027702467893
efficientnet_b0,Distillation,100549.117,140.62813566433567,140.62813566433567,101812.151,142.39461678321678,142.39461678321678,101905.692,142.52544335664334,142.52544335664334,93.54099999999744,0.13082657342656034,0.13082657342656034,7.01629110177673,117975,4.86,4.59MB,15.21MB,96.22377622377623,0.09605072731443792
mnasnet1_0,Base,96839.31,135.4395944055944,135.4395944055944,97670.897,136.60265314685313,136.60265314685313,97745.919,136.707579020979,136.707579020979,75.0219999999972,0.1049258741258825,0.1049258741258825,7.314883396819872,38610,10.964099999999991,2.30MB,11.76MB,85.31468531468532,0.38520128621452754
mnasnet1_0,Quantization,22597.351,31.60468671328671,31.60468671328671,23167.073,32.4015006993007,32.4015006993007,23262.624,32.53513846153846,32.53513846153846,95.55099999999948,0.13363776223776114,0.13363776223776114,30.735999515789796,50050,1.7615499999999955,588.00KB,167.34KB,66.99300699300699,0.6238620943956442
mnasnet1_0,Pruning,59104.722,82.66394685314685,82.66394685314685,59789.575,83.62178321678321,83.62178321678321,59858.138,83.71767552447552,83.71767552447552,68.56300000000192,0.09589230769230994,0.09589230769230994,11.944908810895521,38610,7.325549999999995,1.91MB,10.30MB,78.88111888111888,0.4621742544384141
mnasnet1_0,Distillation,92940.148,129.98622097902097,129.98622097902097,93811.616,131.20505734265734,131.20505734265734,93882.106,131.30364475524476,131.30364475524476,70.49000000000524,0.09858741258742043,0.09858741258742043,7.615934819357375,38610,10.408299999999974,2.30MB,11.76MB,82.65734265734265,0.5190731505750698
resnet18,Base,218037.43,304.94745454545455,304.94745454545455,218379.656,305.4260923076923,305.4260923076923,218425.248,305.48985734265733,305.48985734265733,45.59200000000419,0.06376503496505848,0.06376503496505848,3.273431100785565,17160,38.22694999999995,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,73856.491,103.2957916083916,103.2957916083916,74397.985,104.05312587412587,104.05312587412587,74468.373,104.15157062937064,104.15157062937064,70.38800000000629,0.09844475524477048,0.09844475524477048,9.601391452449215,25740,15.024099999999997,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
resnet18,Pruning,130044.573,181.88052167832168,181.88052167832168,130432.088,182.4225006993007,182.4225006993007,130480.883,182.49074545454545,182.49074545454545,48.794999999998254,0.06824475524473428,0.06824475524473428,5.479729931012193,17160,18.2741,2.68MB,37.37MB,80.6993006993007,1.2708882793978666
resnet18,Distillation,307585.986,430.19019020979016,430.19019020979016,307984.284,430.7472503496503,430.7472503496503,308037.644,430.8218797202797,430.8218797202797,53.35999999998603,0.07462937062939545,0.07462937062939545,2.3211448792927403,17160,48.16214999999998,3.06MB,42.62MB,86.99300699300699,0.4447043968356465
mobilenet_v2,Base,42153.573,58.95604615384615,58.95604615384615,42573.95,59.54398601398601,59.54398601398601,42619.337,59.60746433566433,59.60746433566433,45.387000000002445,0.06347832167832479,0.06347832167832479,16.776422401878285,39325,5.539799999999995,4.59MB,8.42MB,98.46153846153847,0.05708842912232655
mobilenet_v2,Quantization,41148.11,57.5498041958042,57.5498041958042,42016.583,58.764451748251744,58.764451748251744,42124.402,58.91524755244755,58.91524755244755,107.81900000000314,0.15079580419580907,0.15079580419580907,16.97353472222585,49335,4.568,1.15MB,150.61KB,82.0979020979021,0.4283469712644674
mobilenet_v2,Pruning,67230.982,94.02934545454546,94.02934545454546,67942.368,95.02429090909091,95.02429090909091,68011.177,95.12052727272727,95.12052727272727,68.80899999999383,0.09623636363636479,0.09623636363636479,10.51297788891376,39325,8.252799999999995,4.21MB,7.46MB,69.37062937062937,0.9211150213753954
mobilenet_v2,Distillation,54048.046,75.59167272727274,75.59167272727274,54715.322,76.52492587412587,76.52492587412587,54786.837,76.62494685314685,76.62494685314685,71.51499999999942,0.10002097902098228,0.10002097902098228,13.050580014319863,39325,6.914,4.59MB,8.42MB,98.18181818181819,0.05519982252961777
efficientnet_b0,Base,180640.086,252.64347692307695,252.64347692307695,182363.946,255.05446993006993,255.05446993006993,182476.646,255.21209230769233,255.21209230769233,112.70000000001164,0.1576223776224026,0.1576223776224026,3.918309633990094,117975,8.12,4.59MB,15.21MB,98.32167832167832,0.047615103745474896
efficientnet_b0,Quantization,68816.124,96.24632727272727,96.24632727272727,70797.118,99.01694825174826,99.01694825174826,71020.813,99.32980839160838,99.32980839160838,223.69499999999243,0.3128601398601205,0.3128601398601205,10.06747134815255,173745,0.979,2.30MB,269.44KB,49.23076923076923,1.5114722384943762
efficientnet_b0,Pruning,99257.134,138.82116643356645,138.82116643356645,100720.205,140.86741958041958,140.86741958041958,100812.611,140.99665874125876,140.99665874125876,92.40600000000268,0.12923916083917675,0.12923916083917675,7.092366648454328,117975,4.832599999999976,4.21MB,13.12MB,70.34965034965035,0.7702027702467893
efficientnet_b0,Distillation,135694.96,189.78316083916081,189.78316083916081,137308.725,192.04017482517483,192.04017482517483,137424.831,192.20256083916084,192.20256083916084,116.10599999999977,0.1623860139860085,0.1623860139860085,5.202844309846741,117975,6.375299999999989,4.59MB,15.21MB,96.22377622377623,0.09605072731443792
mnasnet1_0,Base,78675.574,110.03576783216782,110.03576783216782,79432.218,111.09401118881118,111.09401118881118,79509.461,111.20204335664334,111.20204335664334,77.24300000000221,0.10803216783216385,0.10803216783216385,8.992640511045598,38610,8.838549999999996,2.30MB,11.76MB,85.31468531468532,0.38520128621452754
mnasnet1_0,Quantization,38109.181,53.29955384615384,53.29955384615384,38869.48,54.36290909090909,54.36290909090909,38985.157,54.5246951048951,54.5246951048951,115.67699999999604,0.1617860139860099,0.1617860139860099,18.34031346853368,50050,3.3225499999999957,588.00KB,167.34KB,66.99300699300699,0.6238620943956442
mnasnet1_0,Pruning,91681.714,128.22617342657344,128.22617342657344,92423.25,129.2632867132867,129.2632867132867,92495.928,129.36493426573426,129.36493426573426,72.67799999999988,0.10164755244755952,0.10164755244755952,7.730070019947257,38610,10.718,1.91MB,10.30MB,78.88111888111888,0.4621742544384141
mnasnet1_0,Distillation,71665.858,100.23196923076922,100.23196923076922,72354.311,101.19484055944056,101.19484055944056,72415.799,101.28083776223777,101.28083776223777,61.487999999997555,0.08599720279720202,0.08599720279720202,9.873536022160026,38610,8.506649999999986,2.30MB,11.76MB,82.65734265734265,0.5190731505750698
resnet18,Base,219099.205,306.4324545454545,306.4324545454545,219526.182,307.0296251748252,307.0296251748252,219576.047,307.09936643356644,307.09936643356644,49.86499999999069,0.06974125874126003,0.06974125874126003,3.256275034407555,17160,34.88625,3.06MB,42.62MB,95.94405594405595,0.14547923444136274
resnet18,Quantization,53596.1,74.95958041958042,74.95958041958042,54015.121,75.54562377622378,75.54562377622378,54082.209,75.63945314685316,75.63945314685316,67.08800000000338,0.09382937062937913,0.09382937062937913,13.22061382514904,25740,10.81505,784.00KB,42.55KB,86.57342657342657,0.6419733813824172
resnet18,Pruning,254615.386,356.105434965035,356.105434965035,254999.272,356.64233846153843,356.64233846153843,255051.804,356.7158097902098,356.7158097902098,52.53200000000652,0.07347132867135997,0.07347132867135997,2.8033520594114285,17160,38.37554999999998,2.68MB,37.37MB,80.6993006993007,1.2708882793978666
resnet18,Distillation,207721.563,290.51966853146854,290.51966853146854,208116.398,291.0718853146853,291.0718853146853,208167.973,291.1440181818182,291.1440181818182,51.57500000001164,0.07213286713289335,0.07213286713289335,3.4347262438876704,17160,30.571699999999993,3.06MB,42.62MB,86.99300699300699,0.4447043968356465
